지역,title,target
송파구,"가락몰[프로그램][가락몰, 열연하다]지구를 위한 한걸음",전연령
송파구,"거마미술, 이미지로 세계를 담아내는 지혜",성인
송파구,글마루[도서관 지혜학교] 지혜로운 언어생활,성인
송파구,가락몰[프로그램] 2022 도서관지혜학교 - 문화유산속의 지혜,성인
송파구,돌마리[북스타트 부모교육] 2강. 그림책의 이해,성인
송파구,영어[강연]우리가 몰랐던 캐나다 이야기,성인
송파구,4호[성인 오프라인 프로그램] 그림명상 테라피,성인
송파구,가락몰[길 위의 인문학] 역사가 만든 한국인의 음식,전연령
송파구,거마200일간 우리동네 그림책 작가 되기,전연령
송파구,4호[성인 오프라인 프로그램] 행복을 배달하는 북솔리언 심리상담,성인
송파구,잠실본동[길위의인문학] 지구를 살리는 인문학(오프라인),성인
송파구,글마루그림책 리터러시-우리시대 그림책 작가 제1탄: [한입만] 경혜원 작가와의 만남 ,전연령
송파구,가락몰[프로그램]블라인드북(당신을 위한 특별한 선물),전연령
송파구,잠실본동[동네배움터]마크라메 소품 만들기,성인
송파구,잠실본동[동네배움터]나를 발견하는 그림책수업,성인
송파구,영어영어책 리터러시 동아리,성인
송파구,글마루쁘띠꼬숑의 그림책 클래식 콘서트,전연령
송파구,4호[개관12주년]책방 속 마법 우체국(온라인 마술 공연),전연령
송파구,글마루그림책 시민문화살롱; 우리시대 그림책 작가 탐구,전연령
송파구,영어영어책 리터러시 워크샵,성인
송파구,가락몰[특별][세계책의날기념]팝업북 체험[4.24(일) 3차시],전연령
송파구,가락몰[특별][세계책의날기념]팝업북 체험[4.24(일) 2차시],전연령
송파구,가락몰[특별][세계책의날기념]팝업북 체험[4.24(일) 1차시],전연령
송파구,가락몰[특별][세계책의날기념]팝업북 체험[4.23(토) 3차시],전연령
송파구,가락몰[특별][세계책의날기념]팝업북 체험[4.23(토) 2차시],전연령
송파구,가락몰[특별][세계책의날기념]팝업북 체험[4.23(토) 1차시],전연령
송파구,돌마리전지적 그림책 시점,성인
송파구,글마루검정고무신 만화가 <이우영 작가와의 만남> ★★마감임박,전연령
송파구,3호[2분기] 내 아이를 위한 비주얼씽킹,성인
송파구,가락몰[프로그램]컬러링 책갈피 만들기,전연령
송파구,글마루[재능기부] 캘리그라피 연구 동아리,성인
송파구,글마루[재능기부] 영어 그림책 연구 동아리,성인
송파구,"가락몰[프로그램][가락몰, 열연하다] 낱말퍼즐로 알아보는 그리스로마신화 ",전연령
송파구,"4호[성인 온라인 프로그램]마음 필사, 손으로 읽는 시와 그림책",성인
송파구,잠실본동[특별]미디어 리터러시 바로 알기,성인
송파구,2호[특별] 감정 코칭으로 우리아이 회복탄력성 키우기,성인
송파구,거마365 릴레이 저자강연회 접수 안내,성인
송파구,4호[성인 온라인 프로그램]그림책 큐레이션으로 우리 아이 문해력 기르기,성인
송파구,돌마리전지적 그림책 시점,성인
송파구,2호[특별] 하마쌤과 함께하는 옛날 옛적에,전연령
송파구,거마(겨울방학) 그림책 필사의 즐거움,성인
송파구,거마(겨울방학) 그림책 테라피,성인
송파구,글마루한 책 읽고 토론하자!(긴긴밤),성인
송파구,글마루[온라인 가족 뮤지컬] 책 먹는 여우 뮤지컬,성인
송파구,영어[개관10주년기념] 영어 독서 토론,성인
송파구,영어[개관10주년 기념] 영어 독서 강연,성인
송파구,1호[온라인 강의] 그림책의 새로운 트렌드,성인
송파구,가락몰키오스크 활용 교육,성인
송파구,"3호다문화, 그림책 속 미술에 반하다",전연령
송파구,돌마리김향수 작가의 어른을 위한 특별한 그림책 강연,성인
송파구,위례[온라인/문화가있는날] 11월 인문학열전 : 서유기,성인
송파구,거마내 자녀 문해력 다지기,성인
송파구,"3호다문화, 그림책 속 미술에 반하다",전연령
송파구,"1호[온라인 강의] 그림책과 서양미술사(11월19일,26일)로 일정변경",성인
송파구,3호라탄공예 모집,성인
송파구,4호[성인 온라인 프로그램]10대 마음을 여는 부모 대화법,성인
송파구,위례[온라인/특별] 나를 찾아 떠나는 에니어그램,성인
송파구,글마루어른을 위한 그림책테라피,전연령
송파구,4호[특별 프로그램]뮤직테라피,전연령
송파구,4호[성인 온라인 프로그램]엄마의 그림책 TALK TALK,성인
송파구,돌마리북(BOOK)콘택트,성인
송파구,위례[온라인/문화가있는날] 10월 인문학열전 : 모비딕,성인
송파구,위례[오프라인/특별] 색다른 색 이야기,성인
송파구,4호[그림책 시민 문화 살롱: 노인경 작가] 동아리 회원 모집,성인
송파구,3호[온라인] 그림책 시민문화 살롱 1기,성인
송파구,4호[성인 온라인 프로그램]자녀와 소통하는 글쓰기,성인
송파구,"위례[오프라인/특별] 다문화, 책과 영상으로 소통하다",전연령
송파구,영어[그림책 시민문화살롱] 작가연구동아리,성인
송파구,3호그림책 시민문화 살롱 1기,성인
송파구,거마그림책 리터러시,성인
송파구,거마시 쓰는 도서관,성인
송파구,1호[온라인 동아리 활동] 그림책 시민문화 살롱: 고정순 작가,성인
송파구,돌마리그림책 시민문화 살롱 1기,성인
송파구,잠실본동[그림책 시민문화 살롱: 서현 작가] 동아리회원 모집 ,성인
송파구,3호[미디어 리터러시]두런두런 미디어 살롱,성인
송파구,"거마풍경 아크릴화, 어반스케치",성인
송파구,위례[온라인/그림책시민문화살롱] 동아리회원 모집,전연령
송파구,2호[특별] 그림책 시민문화 살롱,성인
송파구,"돌마리아트 테라피, 패턴아트",성인
송파구,4호[성인 온라인 프로그램]자연을 닮은 프랑스 자수,성인
송파구,가락몰프로그램 TEST 입니다.,전연령
송파구,가락몰프로그램 TEST 입니다.,전연령
송파구,위례[온라인/문화가있는날] 9월 인문학열전 : 노인과바다,성인
송파구,4호[길 위의 인문학]인문학적 미래 탐험 후속모임(SF영화소설리뷰 영상제작),성인
송파구,영어[북스타트]효과적인 영어그림책 독서법(D),성인
송파구,영어[북스타트]효과적인 영어그림책 독서법(C) ,성인
송파구,영어[북스타트]효과적인 영어그림책 독서법(B),성인
송파구,영어[북스타트]효과적인 영어그림책 독서법(A),성인
송파구,4호[성인 온라인 프로그램]자녀와 상담하는 행복한 부모 리더십 프로그램,성인
송파구,4호[길 위의 인문학]과학으로 떠나는 인문학적 미래 탐험,성인
송파구,2호[특별] 너는 나의 그림책,성인
송파구,글마루엄마표 독서지도 ,성인
송파구,거마[길위의 인문학] Part3. 역사속에서 만나는 걷기 ,성인
송파구,4호[북스타트 프로그램] 아이와 그림책 나누는 시간,성인
송파구,위례[온라인/문화가있는날] 8월 인문학열전 : 페스트,성인
송파구,영어[한책읽기]Books & Talk (D),성인
송파구,영어[한책읽기]Books & Talk (C),성인
송파구,3호[동네배움터] 스마트폰을 활용한 북트레일러 만들기,성인
송파구,잠실본동[길위의인문학] <세대공감> 3차. 팬데믹 시대의 변화와 생존,성인
송파구,4호[길 위의 인문학]영화로 떠나는 인문학적 미래 탐험,성인
송파구,돌마리[한책읽기]북(BOOK)콘택트,성인
송파구,가락몰[길 위의 인문학/성인] 조선잡(JOB)학다식 3차 프로그램,성인
송파구,4호[길위의 인문학]소설로 떠나는 인문학적 미래 탐험,성인
송파구,위례[온라인/문화가있는날] 7월 인문학열전 : 파우스트,성인
송파구,글마루2021년 길 위의 인문학 2차 프로그램,성인
송파구,"거마[길위의 인문학] Part2. 문학, 영화, 미술분야의 걷기 ",성인
송파구,거마[도서관 지혜학교] 나의 가치를 찾아가는 철학의 지혜,성인
송파구,가락몰[길 위의 인문학/성인] 조선잡(JOB)학다식 2차 프로그램,성인
송파구,잠실본동[길위의인문학] <세대공감> 2차. 언어에 담긴 우리의 일상,성인
송파구,위례[온라인/문화가있는날] 6월 인문학열전 : 징비록,성인
송파구,"위례[길위의 인문학] 인문학, 변화하는 인류의 삶과 미래사회를 탐험하다 (온라인 강의)",성인
송파구,글마루도서관지혜학교-인생2막을 설계하다(글쓰기를 통해 배우는 삶의 지혜),성인
송파구,돌마리[지혜학교]한국 역사에서 배우는 삶의 지혜,성인
송파구,2호[특별] 식물로 함께 치유하는 인문학 - 서울숲 탐방 모집 안내,성인
송파구,잠실본동[길위의인문학] <세대공감> 1차. 전지적 밀레니얼 시점,성인
송파구,거마[길위의 인문학] 그림탐방기(후속모임),성인
송파구,거마[길위의 인문학] 토닥토닥 동네걷기(탐방),성인
송파구,거마[길위의 인문학] 행복한 삶을 위한 걷기,성인
송파구,"거마[길위의 인문학] 걷기, 두발의 철학",성인
송파구,거마[길위의 인문학]Part 1. 행복한 삶을 위한 걷기,성인
송파구,1호[온라인 강의] 에니어그램으로 아이와 함께 성장하기,성인
송파구,1호[온라인 강의] (자녀를 위한) 미디어 들여다보기,성인
송파구,잠실본동[특별] 그림책 들여다보기,성인
송파구,"위례[온라인/길위의 인문학] 인문학, 인류의 도전과 극복의 삶을 탐구하다",성인
송파구,2호[특별] 언어에서 배우는 지혜,성인
송파구,2호[특별] 식물로 함께 치유하는 인문학 - 원예심리 편,성인
송파구,가락몰2021 도서관 지혜학교『예술을 통해 생각해보는 삶의 의미와 가치』,성인
송파구,4호[성인 온라인 프로그램]독독(獨讀)한 심리상담,성인
송파구,위례[온라인/문화가있는날] 5월 인문학열전 : 이반데니소비치의 하루,성인
송파구,4호[성인 온라인 프로그램]차이나는 VLOG 제작비법,성인
송파구,가락몰슬기로운 농부생활,성인
송파구,2호[특별] 식물로 함께 치유하는 인문학 - 플랜테리어 편,성인
송파구,잠실본동[길 위의 인문학] 주제도서 함께 읽기,성인
송파구,잠실본동 [특별] 디지털 시대의 미디어 리터러시와 NIE ,성인
송파구,돌마리북(BOOK)콘택트,성인
송파구,위례[온라인/문화가있는날] 4월 인문학열전 : 목민심서,성인
송파구,글마루조물락 비누만들기 [16:45~16:55],전연령
송파구,글마루조물락 비누만들기 [16:30~16:40] ,전연령
송파구,글마루조물락 비누만들기 [16:15~16:25] ,전연령
송파구,글마루조물락 비누만들기 [16:00~16:10] ,전연령
송파구,글마루조물락 비누만들기 [15:45~15:55] ,전연령
송파구,글마루조물락 비누만들기 [15:30~15:40] ,전연령
송파구,글마루조물락 비누만들기 [15:15~15:25] ,전연령
송파구,글마루조물락 비누만들기  [15:00~15:10],전연령
송파구,글마루마스크 스트랩 만들기 [16:45~16:55],전연령
송파구,글마루마스크 스트랩 만들기 [16:30~16:40],전연령
송파구,글마루마스크 스트랩 만들기 [16:15~16:25],전연령
송파구,글마루마스크 스트랩 만들기 [16:00~16:10],전연령
송파구,글마루마스크 스트랩 만들기 [15:45~15:55],전연령
송파구,글마루마스크 스트랩 만들기 [15:30~15:40],전연령
송파구,글마루마스크 스트랩 만들기 [15:15~15:25],전연령
송파구,글마루마스크 스트랩 만들기 [15:00~15:10],전연령
송파구,가락몰과월호 잡지 나눔 >수령:3/26(금)10:00<,전연령
송파구,가락몰과월호 잡지 나눔 >수령:3/26(금)11:00<,전연령
송파구,가락몰과월호 잡지 나눔 >수령:3/26(금)14:00<,전연령
송파구,가락몰과월호 잡지 나눔 >수령:3/26(금)15:00<,전연령
송파구,가락몰과월호 잡지 나눔 >수령:3/26(금)16:00<,전연령
송파구,가락몰과월호 잡지 나눔 >수령:3/27(토)10:00<,전연령
송파구,가락몰과월호 잡지 나눔 >수령:3/27(토)11:00<,전연령
송파구,가락몰과월호 잡지 나눔 >수령:3/27(토)14:00<,전연령
송파구,가락몰과월호 잡지 나눔 >수령:3/27(토)15:00<,전연령
송파구,가락몰과월호 잡지 나눔 >수령:3/27(토)16:00<,전연령
송파구,2호[정기] 책이랑 아이랑,성인
송파구,위례[온라인/문화가있는날][수정] 3월 인문학열전 : 시민정부론,성인
송파구,글마루엑셀 기초 실무 교육 (20~30대),성인
송파구,위례[온라인/문화가있는날] 2월 인문학열전 : 사피엔스,성인
송파구,위례[온라인/문화가있는날] 2월 인문학열전 : 사피엔스,성인
송파구,위례[온라인/문화가있는날] 1월 인문학열전 : 축의 시대,성인
송파구,돌마리북(BOOK)콘택트,성인
송파구,2호[특별] 개관 12주년 기념 매직쑈!! 벌룬쑈!!,성인
송파구,거마4인4색 그림책과 함께하는 테라피(재능기부 강의),성인
송파구,글마루3D 프린팅 기초 교육 프로그램 (일반),성인
강동구,[신중년 특화 프로그램] 9월 신중년 1:1 취업 상담 ,성인
강동구,성내 창업성공멘토특강 [9월],성인
강동구,[모집] 「엄마 심리 수업」 윤우상 작가 강연,성인
강동구,"[9월 문화가 있는 날] 「엄마이지만, 나는 나야 (힐링 인터뷰)」",성인
강동구,[모집] 2022년 지혜학교 특강 '도시를 디자인하다.',성인
강동구,[모집] 2022년 미디어교육 평생교실 「스마트폰으로 시작하는 일상기록」,성인
강동구,[독서의달행사] 실크스크린 인쇄로 RE:디자인하다,성인
강동구,[모집] 2022 북스타트 부모교육 <처음 읽는 엄마표 영어 그림책>,성인
강동구, [모집] 북스타트 부모교육 특강 <그림책 어떻게 읽을까?>,성인
강동구,[일정변경] 천호도서관 다문화 이해 전통놀이 체험 프로그램 「함께 이해하는 온마을i」,전연령
강동구, [디지털배움터] 나도 사진 작가 되기,성인
강동구,[디지털배움터] 구글 세계에 빠져보기 ,성인
강동구, [모집] 9월 암사도서관 '50+ 고민상담소' (15~16시),성인
강동구,[모집] 9월 암사도서관 '50+ 고민상담소' (14~15시),성인
강동구,[모집] 커뮤니티 멘토링 : 조현행 작가와 함께하는 생각근육 키우는 양육자 인문학,성인
강동구,성내 1:1 창업 상담 [9월],성인
강동구,[특화프로그램 모집] 양육자힐링멘토링 <그림책 소풍> B타임,성인
강동구,[특화프로그램 모집] 양육자힐링멘토링 <그림책 소풍> A타임,성인
강동구,[독서의달행사] 예술의 무한한 가능성: NFT 아트,성인
강동구,[디지털배움터] 온라인 쇼핑 어렵지 않아요,성인
강동구,[디지털배움터] 삶의 질을 200% 높여주는 디지털 세상,성인
강동구,[디지털배움터] 문서작성전문가 기초 과정,성인
강동구,[디지털배움터] 초보자도 가능한 엑셀 전문가 (엑셀 초·중급),성인
강동구,"[그림책 특화] 성내도서관 <그림책, 작가와 만나다> 9월 강연",성인
강동구,[디지털배움터] 나도 사진 작가 되기,성인
강동구,[디지털배움터] 구글 세계에 빠져보기,성인
강동구,[신중년 특화 프로그램] 8월 신중년 1:1 취업 상담 ,성인
강동구,[암사도서관 커뮤니티] 코바늘 뜨개질,성인
강동구,[암사도서관 커뮤니티] 미담,성인
강동구,[암사도서관 커뮤니티] 경제 커뮤니티,성인
강동구,[암사도서관 ART 人 LIBRARY] 미술관 탐방 - 앤서니 브라운의 원더랜드 뮤지엄전,성인
강동구,"[디지털배움터] 온라인 쇼핑 어렵지 않아요 (3,4주차)",성인
강동구,"[디지털배움터] 회장님도 아닌데 개인 비서 두기 (3,4주차)",성인
강동구,성내 1:1 창업 상담 [8월],성인
강동구,[모집] 8월 암사도서관 '찾아가는 50+ 상담' (15~16시),성인
강동구,[모집] 8월 암사도서관 '찾아가는 50+ 상담' (14~15시),성인
강동구,[다문화인식개선] 그림책과 함께하는 세계시민 교육 추가 모집,전연령
강동구,[디지털배움터] 사진을 돋보이게 만들어주는 앱 교육,성인
강동구,[디지털배움터] 회장님도 아닌데 개인 비서 두기,성인
강동구,[디지털배움터] 초보자도 가능한 엑셀 전문가,성인
강동구,[디지털배움터] 온라인 쇼핑 어렵지 않아요,성인
강동구,[디지털배움터] 삶의 질을 200% 높여주는 디지털 세상,성인
강동구,"[그림책 특화] 성내도서관 <그림책, 작가와 만나다> 8월 강연",성인
강동구,[모집] 2022년 도서관 길 위의 인문학 <가족이 함께 책 읽는 강일도서관> 3부,성인
강동구,[모집] 폐현수막 업사이클링 반려동물 산책가방 만들기,성인
강동구,[장애인식개선] 그림책과 함께하는 기초수어배우기,성인
강동구,[모집] 2022 천호도서관 텃밭 커뮤니티 모집,성인
강동구,[신중년 특화 프로그램] 7월 신중년 1:1 취업 상담 ,성인
강동구,"[디지털배움터] 사진을 돋보이게 만들어주는 앱 (3,4주차)",성인
강동구,"[디지털배움터] 회장님도 아닌데 개인 비서 두기 (3,4주차)",성인
강동구,여름에도 시를 읽어야지,전연령
강동구,"[7월 문화가 있는 날] 「하하 호호 웃어보자, 힐링 웃음치료」",성인
강동구,[모집] 온마을i 커뮤니티 멘토커뮤니티 멘토링 : 우리가치 정원놀이 (성인),성인
강동구,도서관 지혜학교 「지적인 클래식 음악 듣기」,성인
강동구,성내 1:1 창업 상담 [7월],성인
강동구,창업 성공 멘토 특강 [7월],성인
강동구,"[그림책 특화] 성내도서관 <그림책, 작가와 만나다> 7월 강연 ",성인
강동구,[디지털배움터] 사진을 돋보이게 만들어주는 앱 교육,성인
강동구,[디지털배움터] 회장님도 아닌데 개인 비서 두기,성인
강동구, [디지털배움터] 파워포인트 초·중급 교육,성인
강동구,[신중년 특화 프로그램] 신중년 친화 직종 교육,성인
강동구,[모집] 2022년 둔촌도서관 도서관 지혜학교 「현대시로 배우는 공감의 지혜」,성인
강동구, [모집] 독서문화커뮤니티 「오후의 심리학 북카페」 신규 회원 모집 (시간 변경),성인
강동구,[모집] 독서문화커뮤니티 「우리동네 에코살롱」 신규 회원 모집 (시간변경),성인
강동구,[모집] 2022년 도서관 길 위의 인문학 <가족이 함께 책 읽는 강일도서관> 2부,성인
강동구,[신중년 특화 프로그램] 6월 신중년 1:1 취업 상담 ,성인
강동구,[특화-작가멘토링] 그림책 큐레이션 <황진희 작가와 함께하는 좋은 그림책 고르는 법>,성인
강동구,"[문화강좌] 향기로운 힐링, 드립커피(취미반)",성인
강동구,[문화강좌] 독서심리상담사 2급 자격과정 (심화),성인
강동구,[모집]강일도서관 <독서교우> 커뮤니티 추가 회원 모집,성인
강동구,[디지털배움터] 동영상 편집 교육,성인
강동구,[신중년 인문학] 도서관 지혜학교「공연예술과 영상문화를 통해 살펴보는 나와 타인의 삶」,성인
강동구, [디지털배움터] 나만의 캐릭터로 초간단 동영상 만들기,성인
강동구, [디지털배움터] 앱과 함께 떠나는 빠르고 즐거운 여행,성인
강동구,[디지털배움터] 삶의 질을 200% 높여주는 스마트폰 기초 교육,성인
강동구,[디지털배움터] 파워포인트 기초 교육,성인
강동구,성내 1:1 창업 상담 [6월],성인
강동구,[신중년 특화 프로그램] 신중년 기초노무 특강,성인
강동구,[신중년 특화 프로그램] 신중년 취업 준비 교육,성인
강동구,[2022년 도서관 길 위의 인문학] 나만의 그림책 자서전 만들기,성인
강동구,[디지털배움터] 카카오톡 기본 교육 ,성인
강동구,[디지털배움터] 사진으로 검색하기 ,성인
강동구,"[그림책 특화] 성내도서관 <그림책, 작가와 만나다> 6월 강연",성인
강동구,2022년 도서관 길 위의 인문학 <가족이 함께 책 읽는 강일도서관>,성인
강동구,[디지털배움터] 스마트폰 사진 찍기 기초 월요반,성인
강동구,[디지털배움터] 스마트폰 사진 찍기 기초 금요반,성인
강동구,"2022 도서관 길 위의 인문학 <나의 삶, 대본이 되다>",성인
강동구,"多잇다,사랑(다문화 인식개선 프로그램 1차)",전연령
강동구, [디지털배움터] 스마트폰 사진 찍기,성인
강동구, [디지털배움터] 파워포인트 기초,성인
강동구,[디지털배움터] 스마트폰 동영상 편집,성인
강동구, [디지털배움터] 줌 마스터 되기 ,성인
강동구, [디지털배움터] 스마트폰 길찾기,성인
강동구,[디지털배움터] 스마트폰 기초 (금요반),성인
강동구,[디지털배움터] 스마트폰 기초 (월요반),성인
강동구,창업 성공 멘토 특강 [5월],성인
강동구,성내 1:1 창업 상담 [5월],성인
강동구,"[그림책 특화] 성내도서관 <그림책, 작가와 만나다> 5월 강연",성인
강동구,[기관연계] 부모 양육태도 코칭 프로그램 <우리 엄마 아빠가 달라졌어요>,성인
강동구,[암사도서관 ART 人 LIBRARY] 미술 체험 - ART 하다,성인
강동구,해공도서관 정치커뮤니티 <정치테마 북클럽> 회원 모집,성인
강동구,해공도서관 신중년 커뮤니티 <아라비> 추가 회원 모집,성인
강동구,미디어리터러시 심화과정 <부모의 시선>,성인
강동구,[힐링 특화 프로그램] 지친MOM 위로하는 그림책 테라피,성인
강동구,[암사도서관 ART 人 LIBRARY] 미술관 탐방 - 빛 : 영국 테이트미술관 특별전 (2차 접수),성인
강동구,[암사도서관 ART 人 LIBRARY] 미술관 탐방 - 빛 : 영국 테이트미술관 특별전 (1차 접수),성인
강동구,[도서관주간행사] 홍지호 시인 낭독회 「봄 그리고 시」,성인
강동구,성내 1:1 창업 상담 [4월],성인
강동구,[모집] 랜선미술관 오르세편,성인
강동구,"[그림책 특화] 성내도서관 <그림책, 작가와 만나다> 4월 강연",성인
강동구,[모집] 'MBTI로 알아가는 우리' 심리탐구 커뮤니티 신규 모집,성인
강동구,"신중년 미디어 리터러시 교육 「스마트폰, 일상을 기록하다」",성인
강동구,[모집] 천호도서관 온마을i 커뮤니티(독서모임) 모집 ,전연령
강동구,[강일도서관] 2022년 독서·문화 커뮤니티 신규 모집,성인
강동구,해공도서관 경제커뮤니티 <읽코노미>,성인
강동구,[문화강좌] 감성힐링 수채캘리그라피,성인
강동구,[문화강좌] 독서심리상담사 2급 자격과정 (입문),성인
강동구,[개관&책의날행사] 빈티지 가죽공예:북(BOOK)커버 만들기,성인
강동구,[개관&책의날행사] 디지털드로잉:아이패드로 그리는 나만의 소설 속 세상,성인
강동구,[모집] 힐링글쓰기Ⅰ<글멍하는 슬로우라이터(Slow Writer)>,성인
강동구,해공도서관 커뮤니티 <벽돌책 독파하기> 추가 모집,성인
강동구,해공도서관 커뮤니티 <한 작가 깊이 읽기> 추가 모집,성인
강동구,"[그림책 특화] 성내도서관 <그림책, 작가와 만나다> 3월 강연",성인
강동구,[모집] 둔촌도서관 커뮤니티 모집 안내 <책과 함께 이야기하기>,성인
강동구,창업 스타트 UP 특강,성인
강동구,성내 1:1 창업 상담 [3월],성인
강동구,[모집] 슬기로운 학교생활 part 1. 선생님과 함께하는 슬기로운 입학생활,성인
강동구,성내도서관 커뮤니티 모집 안내 <우리가 만드는 시모임>,성인
강동구,[모집] 리브터치 #협동·공감편  「책읽는 우리가족 상상여행 떠나기」 ,성인
강동구,[성내도서관 연말행사] 정혜윤 작가와의 만남,성인
강동구,[성내도서관 연말행사] 양다솔 작가와의 만남,성인
강동구,"[연말 독서문화행사] 손끝으로 전해지는 위로, 크리스마스 리스 만들기",성인
강동구,[모집] 천호도서관 커뮤니티와 함께하는 문화가있는날 11월 : <달 사람>관련 나만의 우즈 비즈 팔찌 만들기,전연령
강동구,[모집] 천호도서관 다문화 이해 프로그램  「세계 속 온마을 i」 ,전연령
강동구,"다문화 인식개선 프로그램  「치치차차, 중국」",전연령
강동구,[작가와의 만남] 이수지 작가 특별 강연 「우리 아이 그림책과 가까워지기」,성인
강동구,[모집] 신중년 특화 프로그램 「시니어 디지털 교육」,성인
강동구,[모집] 공공도서관 문화가 있는 날 「비올라로 듣는 렉처콘서트: Extra-ordinary Life」,전연령
강동구, [모집] 사서선생님과 함께하는 독서프로그램 11월 북프랜드 ,성인
강동구,"[모집] 그림책 작가 이기훈 북토크 - 글 없는 그림책에 대한 소고와, <09:47> 작가노트",성인
강동구,[개관1주년 기념행사] 서귤 작가와의 만남 <창작하는 직장인의 생활>,성인
강동구,[장애인식개선 특강] 류승연 작가의 「서로의 풍경이 된다는 것」,성인
강동구,[모집]커뮤니티 지원 프로그램 「나도 책 모임 운영자가 될 수 있다」,성인
강동구,"[모집] 천호도서관 커뮤니티와 함께하는 문화가있는날 10월 : 나만의 카메라, 신문 만들기",전연령
강동구,[모집] 신중년 특화 프로그램  「스마트폰으로 찍는 인생사진」,성인
강동구,[창업특성화프로그램] 11월 성내 창업 상담,성인
강동구,[모집] 온마을i축제 「다시 생각하는 공동육아」 홍지혜 작가와의 만남,성인
강동구,[모집] 「게임 미디어 리터러시 멘토링」 with 온마을 i 커뮤니티,성인
강동구,[모집] 신중년 특화 프로그램  「내 생의 첫 술 빚기」,성인
강동구,ART人LIBRARY 미술커뮤니티 1주1그림 2기 - 도서:색연필 드로잉 좋아하세요?,전연령
강동구,[모집] 2021 북스타트 부모특강 <내 안의 어린아이와 만나는 시간> ,성인
강동구,[2021 도서관에 가면 마을도 있다] 세대별 공동체(성인 대상) 독서모임 진행자 모집,성인
강동구,[그림책 특화 프로그램] 10월 그림책 브런치 - 나선희 번역가(10/13),성인
강동구,[모집] 천호도서관 커뮤니티와 함께하는 문화가있는날 9월 : 나만의 윷놀이 만들기,전연령
강동구,[창업특성화프로그램] 10월 성내 창업 상담,성인
강동구,[암사도서관 커뮤니티] 오늘도 시며들다 (시낭독+필사) 추가 모집 ,성인
강동구,[2021 강동북페스티벌] 김창완×이안 토크콘서트 「언감생심 동심」 ,성인
강동구,[암사도서관 커뮤니티] 살펴보기 - 걷는 라이프 추가 모집,성인
강동구,"[모집] 아이의 세상을 열어주는 부모의 언어를 만나다! <엄마의 어휘력>저자 표유진 작가, 부모특강",성인
강동구, [강일도서관] 독서의 달 행사  「가방 속 책 한 권」  ,전연령
강동구, [러시아문학아카데미] 도스트옙스키의 함께하는 삶,성인
강동구,[모집] 천호도서관 커뮤니티와 함께하는 문화가있는날 : 나만의 전통등 만들기 : 격자모양 (10명),전연령
강동구,[모집] 천호도서관 커뮤니티와 함께하는 문화가있는날 : 나만의 전통등 만들기 : 기와집모양 (10명),전연령
강동구,[9월독서의달] 다같이 ART -나만의 전각만들기,전연령
강동구,[9월독서의달]다같이 ART- 석고방향제 만들기 ,성인
강동구,[그림책 특화 프로그램] 9월 그림책 브런치 - 황진희 번역가(9/15),성인
강동구,미술특화 프로그램 ART하다. 샤갈 명화 따라그리기(비대면수업),성인
강동구,[9월 독서의달 특강] 우리 아이 독서지도법 특강,성인
강동구,[독서문화아카데미 특강] 이병률 작가와의 만남: 가끔은 괜찮은 혼자가 되기를,성인
강동구,전시해설가 정우철과 함께하는 알폰스 무하의 삶과 미술 (비대면 강의 진행을 위해 주제내용변경) ,전연령
강동구,[러시아문학아카데미] 성장의 코드로 읽는 톨스토이의 「안나 카레니나」,성인
강동구,[2021 독서의달 프로그램] 향초만들기 DIY 키트 배부,전연령
강동구,[2021 북 모닝] 전자도서관 이용교육 및 온라인 독후활동,성인
강동구,[창업특성화프로그램] 9월 창업특강,성인
강동구,[창업특성화프로그램] 9월 성내 창업 상담,성인
강동구,[모집] 천호도서관 독서의달 행사 <온마을i 책 더하기>  「공동육아 더하기 북아트」,성인
강동구,ART人LIBRARY 미술커뮤니티 1주1그림 2기 - 도서:색연필로 그리는 고양이 손그림,전연령
강동구,ART人LIBRARY 미술커뮤니티 1주1그림 2기 - 도서:색연필 드로잉 좋아하세요?,전연령
강동구,[창업특성화프로그램] 8월 창업 특강,성인
강동구,[암사도서관] 그림을 쉽게 즐기는 '컬러링' 커뮤니티 회원 모집,성인
강동구,[암사도서관 커뮤니티] 오늘도 시며들다 (시낭독+필사) 추가 모집 ,성인
강동구,[암사도서관 커뮤니티 고전소셜클럽 1기 추가 모집 ,성인
강동구,[모집] 손으로 함께하는 온마을i <점자촉각책 만들기 4회_점자윷놀이 만들기>,성인
강동구,[모집] 손으로 함께하는 온마을i <점자촉각책 만들기 3회_점자윷놀이 만들기>,성인
강동구,[모집] 손으로 함께하는 온마을i <점자촉각책 만들기 2회_점자단어카드 만들기>,성인
강동구,[모집] 손으로 함께하는 온마을i <점자촉각책 만들기 1회_점자단어카드 만들기>,성인
강동구,[창업특성화프로그램] 8월 성내 창업 상담,성인
강동구,[그림책 특화 프로그램] 8월 그림책 브런치 - 육월식 작가(8/11),성인
강동구,[모집] 커뮤니티와 함께하는 문화가 있는 날 7월 - 나만의 화관 만들기,전연령
강동구,[러시아문학아카데미] 문학으로 읽는 러시아인의 정신세계,성인
강동구,[창업특성화프로그램] 7월 창업특강,성인
강동구,문화가 있는날 - ART人LIBRARY : ART하다 ,성인
강동구,[창업특성화프로그램] 7월 성내 창업 상담,성인
